token,corpus size,all contexts size,frequency,co-frequency,specificity
아이디어,2595,1947,2,2,0.25
신기술,2595,1947,2,2,0.25
공모,2595,1947,2,2,0.25
공모사업으로,2595,1947,2,2,0.25
현실로,2595,1947,2,2,0.25
자립기반구축사업,2595,1947,2,2,0.25
자립기반구축사업’,2595,1947,2,2,0.25
대상자를,2595,1947,2,2,0.25
자강,2595,1947,2,2,0.25
自律,2595,1947,2,2,0.25
自立,2595,1947,2,2,0.25
自强,2595,1947,2,2,0.25
중심의,2595,1947,2,2,0.25
선진화,2595,1947,2,2,0.25
경쟁력,2595,1947,2,2,0.25
연,2595,1947,2,2,0.25
회,2595,1947,2,2,0.25
자립면담,2595,1947,2,2,0.25
탈시설과,2595,1947,2,2,0.25
생활의,2595,1947,2,2,0.25
필요한,2595,1947,2,2,0.25
산다,2595,1947,2,2,0.25
두,2595,1947,2,2,0.25
자신의,2595,1947,2,2,0.25
선택권을,2595,1947,2,2,0.25
된,2595,1947,2,2,0.25
independent,2595,1947,2,2,0.25
living,2595,1947,2,2,0.25
말하는,2595,1947,2,2,0.25
어떠한,2595,1947,2,2,0.25
되어야지만,2595,1947,2,2,0.25
가능하다,2595,1947,2,2,0.25
이러한,2595,1947,2,2,0.25
논의는,2595,1947,2,2,0.25
종합조사든,2595,1947,2,2,0.25
실현하기,2595,1947,2,2,0.25
되려면,2595,1947,2,2,0.25
보호종료아동,2595,1947,2,2,0.25
수당의,2595,1947,2,2,0.25
자립준비청년이,2595,1947,2,2,0.25
신설된,2595,1947,2,2,0.25
자립지원전담기관은,2595,1947,2,2,0.25
정보,2595,1947,2,2,0.25
자립준비청년은,2595,1947,2,2,0.25
아니라,2595,1947,2,2,0.25
개념을,2595,1947,2,2,0.25
취임식’,2595,1947,2,2,0.25
다같이,2595,1947,2,2,0.25
지원…위생,2595,1947,2,2,0.25
품질관리,2595,1947,2,2,0.25
‘지속가능한,2595,1947,2,2,0.25
청년에게,2595,1947,2,2,0.25
칩,2595,1947,2,2,0.25
자긍,2595,1947,2,2,0.25
힘을,2595,1947,2,2,0.25
자치행정위원회,2595,1947,2,2,0.25
솔루션,2595,1947,2,2,0.25
건설…시,2595,1947,2,2,0.25
자립적,2595,1947,2,2,0.25
발전,2595,1947,2,2,0.25
또,2595,1947,2,2,0.25
있으며,2595,1947,1,1,0.12
미국,2595,1947,1,1,0.12
힘입어,2595,1947,1,1,0.12
시범,2595,1947,1,1,0.12
않지만,2595,1947,1,1,0.12
제약,2595,1947,1,1,0.12
사진,2595,1947,1,1,0.12
afp,2595,1947,1,1,0.12
가까이,2595,1947,1,1,0.12
자율주행차를,2595,1947,1,1,0.12
연구해온,2595,1947,1,1,0.12
로보택시가,2595,1947,1,1,0.12
최근,2595,1947,1,1,0.12
기업,2595,1947,1,1,0.12
▲자율학교‧특수목적고등학교,2595,1947,1,1,0.12
자립도시,2595,1947,1,1,0.12
‘재생에너지자립도시,2595,1947,1,1,0.12
재생에너지자립도시를,2595,1947,1,1,0.12
재생에너지자립도시에,2595,1947,1,1,0.12
산업시설지구,2595,1947,1,1,0.12
산업단지,2595,1947,1,1,0.12
재생에너지자립도시,2595,1947,1,1,0.12
만족도가,2595,1947,1,1,0.12
생활습관과,2595,1947,1,1,0.12
최대한,2595,1947,1,1,0.12
참여,2595,1947,1,1,0.12
참여와,2595,1947,1,1,0.12
보장하고,2595,1947,1,1,0.12
장애인이,2595,1947,1,1,0.12
나가며,2595,1947,1,1,0.12
존엄과,2595,1947,1,1,0.12
거주는,2595,1947,1,1,0.12
유지하고,2595,1947,1,1,0.12
자립성과,2595,1947,1,1,0.12
자존감을,2595,1947,1,1,0.12
돕기,2595,1947,1,1,0.12
장애인자립생활대학에서,2595,1947,1,1,0.12
공부하였고,2595,1947,1,1,0.12
전자기기의,2595,1947,1,1,0.12
장기간,2595,1947,1,1,0.12
구동을,2595,1947,1,1,0.12
인터넷신문자율심의기구,2595,1947,1,1,0.12
스마트,2595,1947,1,1,0.12
위치한다,2595,1947,1,1,0.12
도로,2595,1947,1,1,0.12
인프라,2595,1947,1,1,0.12
영역에서,2595,1947,1,1,0.12
야드,2595,1947,1,1,0.12
야적장,2595,1947,1,1,0.12
기능과,2595,1947,1,1,0.12
기능의,2595,1947,1,1,0.12
전기차의,2595,1947,1,1,0.12
아웃라이더는,2595,1947,1,1,0.12
서비스가,2595,1947,1,1,0.12
‘앞나눔즈,2595,1947,1,1,0.12
apnanums,2595,1947,1,1,0.12
’가,2595,1947,1,1,0.12
조는,2595,1947,1,1,0.12
청년,2595,1947,1,1,0.12
▲,2595,1947,1,1,0.12
ax,2595,1947,1,1,0.12
자율제조,2595,1947,1,1,0.12
사이버융합보안,2595,1947,1,1,0.12
실증지원,2595,1947,1,1,0.12
▲산림에너지자립마을,2595,1947,1,1,0.12
노숙인들이,2595,1947,1,1,0.12
갖추고,2595,1947,1,1,0.12
맞는,2595,1947,1,1,0.12
학부모회,2595,1947,1,1,0.12
반영한,2595,1947,1,1,0.12
학교에서,2595,1947,1,1,0.12
빠르게,2595,1947,1,1,0.12
자립화됐다,2595,1947,1,1,0.12
“에너지,2595,1947,1,1,0.12
일상생활,2595,1947,1,1,0.12
능력이,2595,1947,1,1,0.12
사회성과,2595,1947,1,1,0.12
자립능력,2595,1947,1,1,0.12
향상에,2595,1947,1,1,0.12
필요,2595,1947,1,1,0.12
국가운영의,2595,1947,1,1,0.12
심각하게,2595,1947,1,1,0.12
동맹으로,2595,1947,1,1,0.12
입체적,2595,1947,1,1,0.12
뒷받침하기,2595,1947,1,1,0.12
이룰,2595,1947,1,1,0.12
자립지원의,2595,1947,1,1,0.12
새로운,2595,1947,1,1,0.12
자립으로,2595,1947,1,1,0.12
연결되는,2595,1947,1,1,0.12
가정위탁,2595,1947,1,1,0.12
의,2595,1947,1,1,0.12
안정적인,2595,1947,1,1,0.12
사회적응과,2595,1947,1,1,0.12
자립실현,2595,1947,1,1,0.12
「아동복지법」제,2595,1947,1,1,0.12
38,2595,1947,1,1,0.12
자립지원계획의,2595,1947,1,1,0.12
조의,2595,1947,1,1,0.12
이내,2595,1947,1,1,0.12
보호연장아동도,2595,1947,1,1,0.12
자립지원통합서비스,2595,1947,1,1,0.12
맞춤형,2595,1947,1,1,0.12
사례관리,2595,1947,1,1,0.12
정착하여,2595,1947,1,1,0.12
경우에도,2595,1947,1,1,0.12
받을,2595,1947,1,1,0.12
보호받은,2595,1947,1,1,0.12
간,2595,1947,1,1,0.12
보호종료된,2595,1947,1,1,0.12
도에서,2595,1947,1,1,0.12
000,2595,1947,1,1,0.12
만원,2595,1947,1,1,0.12
caption,2595,1947,1,1,0.12
서울,2595,1947,1,1,0.12
대전,2595,1947,1,1,0.12
자립준비청년으로,2595,1947,1,1,0.12
구성되어,2595,1947,1,1,0.12
자립교육,2595,1947,1,1,0.12
멘토링을,2595,1947,1,1,0.12
수행하는,2595,1947,1,1,0.12
바람개비서포터즈,2595,1947,1,1,0.12
자립멘토단,2595,1947,1,1,0.12
보호연장아동,2595,1947,1,1,0.12
가입,2595,1947,1,1,0.12
디지털토핑교육,2595,1947,1,1,0.12
성과나눔회’를,2595,1947,1,1,0.12
학교자율과제의,2595,1947,1,1,0.12
우수사례와,2595,1947,1,1,0.12
있고,2595,1947,1,1,0.12
수백,2595,1947,1,1,0.12
기술자립도,2595,1947,1,1,0.12
회장,2595,1947,1,1,0.12
가,2595,1947,1,1,0.12
이룸일보,2595,1947,1,1,0.12
‘따뜻한,2595,1947,1,1,0.12
빛’이,2595,1947,1,1,0.12
안전,2595,1947,1,1,0.12
편리,2595,1947,1,1,0.12
담은,2595,1947,1,1,0.12
자립생활체험홈,2595,1947,1,1,0.12
11,2595,1947,1,1,0.12
출발점이라는,2595,1947,1,1,0.12
스스로의,2595,1947,1,1,0.12
능력을,2595,1947,1,1,0.12
안전하게,2595,1947,1,1,0.12
사회참여를,2595,1947,1,1,0.12
배우는,2595,1947,1,1,0.12
정서자립,2595,1947,1,1,0.12
김형규,2595,1947,1,1,0.12
장애와,2595,1947,1,1,0.12
공통된,2595,1947,1,1,0.12
사업에,2595,1947,1,1,0.12
자립멘토로,2595,1947,1,1,0.12
참여한,2595,1947,1,1,0.12
팽창했지만,2595,1947,1,1,0.12
시민참여는,2595,1947,1,1,0.12
자율을,2595,1947,1,1,0.12
모색해야,2595,1947,1,1,0.12
재정자율성은,2595,1947,1,1,0.12
완성되지,2595,1947,1,1,0.12
자치에서,2595,1947,1,1,0.12
자율의,2595,1947,1,1,0.12
자치로,2595,1947,1,1,0.12
초기,2595,1947,1,1,0.12
쓰도록,2595,1947,1,1,0.12
쓰였다,2595,1947,1,1,0.12
만들어낸,2595,1947,1,1,0.12
만원을,2595,1947,1,1,0.12
감수하고도,2595,1947,1,1,0.12
자율권을,2595,1947,1,1,0.12
열어둔,2595,1947,1,1,0.12
특화,2595,1947,1,1,0.12
이끌어,2595,1947,1,1,0.12
이어온,2595,1947,1,1,0.12
이하나,2595,1947,1,1,0.12
자립청년은,2595,1947,1,1,0.12
26,2595,1947,1,1,0.12
씨가,2595,1947,1,1,0.12
준비하는,2595,1947,1,1,0.12
프로그램이다,2595,1947,1,1,0.12
자립지원금,2595,1947,1,1,0.12
만원과,2595,1947,1,1,0.12
사이,2595,1947,1,1,0.12
교차적,2595,1947,1,1,0.12
당사자이자,2595,1947,1,1,0.12
자립준비청년이라는,2595,1947,1,1,0.12
이중,2595,1947,1,1,0.12
자립’이라,2595,1947,1,1,0.12
부른다,2595,1947,1,1,0.12
‘홀로서기’가,2595,1947,1,1,0.12
‘자립의,2595,1947,1,1,0.12
여정’을,2595,1947,1,1,0.12
자립지원금을,2595,1947,1,1,0.12
증빙,2595,1947,1,1,0.12
실제로,2595,1947,1,1,0.12
돼야”…자립준비청년,2595,1947,1,1,0.12
주거,2595,1947,1,1,0.12
도와…전국,2595,1947,1,1,0.12
‘청소년,2595,1947,1,1,0.12
자립지원관’에,2595,1947,1,1,0.12
신청했다,2595,1947,1,1,0.12
쉼터,2595,1947,1,1,0.12
추가적인,2595,1947,1,1,0.12
이용하지,2595,1947,1,1,0.12
설치된,2595,1947,1,1,0.12
보면,2595,1947,1,1,0.12
이용,2595,1947,1,1,0.12
예정이면서,2595,1947,1,1,0.12
명이,2595,1947,1,1,0.12
이용했다,2595,1947,1,1,0.12
적어,2595,1947,1,1,0.12
어려웠다,2595,1947,1,1,0.12
자립지원관의,2595,1947,1,1,0.12
문을,2595,1947,1,1,0.12
개인,2595,1947,1,1,0.12
‘장애인,2595,1947,1,1,0.12
자립주택’,2595,1947,1,1,0.12
‘자립’을,2595,1947,1,1,0.12
시도했다가,2595,1947,1,1,0.12
2012,2595,1947,1,1,0.12
년부터,2595,1947,1,1,0.12
장애인자립생활주택,2595,1947,1,1,0.12
등을,2595,1947,1,1,0.12
꿈을,2595,1947,1,1,0.12
지원이나,2595,1947,1,1,0.12
지원은,2595,1947,1,1,0.12
장애인지역사회자립법,2595,1947,1,1,0.12
시행령에,2595,1947,1,1,0.12
없이,2595,1947,1,1,0.12
구성,2595,1947,1,1,0.12
지원계획,2595,1947,1,1,0.12
효율적인,2595,1947,1,1,0.12
자립정책,2595,1947,1,1,0.12
지원정책’,2595,1947,1,1,0.12
자립욕구,2595,1947,1,1,0.12
시범사업’,2595,1947,1,1,0.12
현,2595,1947,1,1,0.12
정책을,2595,1947,1,1,0.12
개최해,2595,1947,1,1,0.12
자립생활에,2595,1947,1,1,0.12
지원계획’을,2595,1947,1,1,0.12
금천장애인자립생활센터,2595,1947,1,1,0.12
황석재,2595,1947,1,1,0.12
금천자립생활페스타」,2595,1947,1,1,0.12
금천센터,2595,1947,1,1,0.12
☎,2595,1947,1,1,0.12
02,2595,1947,1,1,0.12
6954,2595,1947,1,1,0.12
2922,2595,1947,1,1,0.12
으로,2595,1947,1,1,0.12
추석맞이,2595,1947,1,1,0.12
자립서비스팀,2595,1947,1,1,0.12
입시에서도,2595,1947,1,1,0.12
올해부터,2595,1947,1,1,0.12
르포,2595,1947,1,1,0.12
온전한,2595,1947,1,1,0.12
‘자립준비청년’들에게도,2595,1947,1,1,0.12
공통적으로,2595,1947,1,1,0.12
사안이다,2595,1947,1,1,0.12
자립준비청년이란,2595,1947,1,1,0.12
충분한,2595,1947,1,1,0.12
‘보호종료아동,2595,1947,1,1,0.12
목소리를,2595,1947,1,1,0.12
출신,2595,1947,1,1,0.12
자립지원청년,2595,1947,1,1,0.12
멘토,2595,1947,1,1,0.12
과,2595,1947,1,1,0.12
멘티,2595,1947,1,1,0.12
함께하는,2595,1947,1,1,0.12
자립준비청년이었던,2595,1947,1,1,0.12
주,2595,1947,1,1,0.12
과정을,2595,1947,1,1,0.12
본,2595,1947,1,1,0.12
회장은,2595,1947,1,1,0.12
겪고,2595,1947,1,1,0.12
‘경제적’,2595,1947,1,1,0.12
우선적으로,2595,1947,1,1,0.12
니즈를,2595,1947,1,1,0.12
자란,2595,1947,1,1,0.12
자립준비청년들은,2595,1947,1,1,0.12
마주해온,2595,1947,1,1,0.12
만원으로,2595,1947,1,1,0.12
만,2595,1947,1,1,0.12
자립준비청년들에,2595,1947,1,1,0.12
6,2595,1947,1,1,0.12
겪는,2595,1947,1,1,0.12
환상적인,2595,1947,1,1,0.12
강점과,2595,1947,1,1,0.12
주장할,2595,1947,1,1,0.12
가능성,2595,1947,1,1,0.12
달성할,2595,1947,1,1,0.12
자립만,2595,1947,1,1,0.12
해도,2595,1947,1,1,0.12
비용과,2595,1947,1,1,0.12
취득한,2595,1947,1,1,0.12
호,2595,1947,1,1,0.12
마을의,2595,1947,1,1,0.12
선정했고,2595,1947,1,1,0.12
만들기’이며,2595,1947,1,1,0.12
인증은,2595,1947,1,1,0.12
높이고,2595,1947,1,1,0.12
마을,2595,1947,1,1,0.12
자립률에,2595,1947,1,1,0.12
곳이,2595,1947,1,1,0.12
고도화를,2595,1947,1,1,0.12
o,2595,1947,1,1,0.12
배경,2595,1947,1,1,0.12
필요성,2595,1947,1,1,0.12
사후관리,2595,1947,1,1,0.12
이들은,2595,1947,1,1,0.12
서비스나,2595,1947,1,1,0.12
연락여부,2595,1947,1,1,0.12
마련하고,2595,1947,1,1,0.12
12,2595,1947,1,1,0.12
282,2595,1947,1,1,0.12
자립지원업무,2595,1947,1,1,0.12
담당자,2595,1947,1,1,0.12
그룹,2595,1947,1,1,0.12
수준,2595,1947,1,1,0.12
발생,2595,1947,1,1,0.12
자립기간이,2595,1947,1,1,0.12
길어질수록,2595,1947,1,1,0.12
연락두절된,2595,1947,1,1,0.12
생활실태,2595,1947,1,1,0.12
연락두절과,2595,1947,1,1,0.12
22,2595,1947,1,1,0.12
06,2595,1947,1,1,0.12
250904,2595,1947,1,1,0.12
농업테크노파크과,2595,1947,1,1,0.12
청년농업인생각을현실로,2595,1947,1,1,0.12
농림수산식품부는,2595,1947,1,1,0.12
우선,2595,1947,1,1,0.12
내실화를,2595,1947,1,1,0.12
발굴하는데,2595,1947,1,1,0.12
선정한,2595,1947,1,1,0.12
로봇,2595,1947,1,1,0.12
그중,2595,1947,1,1,0.12
이동,2595,1947,1,1,0.12
분야,2595,1947,1,1,0.12
달성,2595,1947,1,1,0.12
국가,2595,1947,1,1,0.12
향해,2595,1947,1,1,0.12
美자율주행스타트업,2595,1947,1,1,0.12
베어로보틱스투자,2595,1947,1,1,0.12
“자율비행,2595,1947,1,1,0.12
기술력으로,2595,1947,1,1,0.12
축적한,2595,1947,1,1,0.12
인공지능,2595,1947,1,1,0.12
융합,2595,1947,1,1,0.12
드론의,2595,1947,1,1,0.12
기술과,2595,1947,1,1,0.12
커넥티비티,2595,1947,1,1,0.12
요소까지,2595,1947,1,1,0.12
선언해,2595,1947,1,1,0.12
자립기술도,2595,1947,1,1,0.12
평가,2595,1947,1,1,0.12
자립기술평가를,2595,1947,1,1,0.12
계획,2595,1947,1,1,0.12
자립면담을,2595,1947,1,1,0.12
개별,2595,1947,1,1,0.12
자립지원계획,2595,1947,1,1,0.12
수립,2595,1947,1,1,0.12
자립지원계획을,2595,1947,1,1,0.12
질적인,2595,1947,1,1,0.12
자립지원서비스,2595,1947,1,1,0.12
제공,2595,1947,1,1,0.12
영역별,2595,1947,1,1,0.12
일상에서,2595,1947,1,1,0.12
자립지원표준화프로그램,2595,1947,1,1,0.12
대,2595,1947,1,1,0.12
개별자립지도보고서,2595,1947,1,1,0.12
–,2595,1947,1,1,0.12
격려식,2595,1947,1,1,0.12
자립적응도,2595,1947,1,1,0.12
파악,2595,1947,1,1,0.12
장학재단,2595,1947,1,1,0.12
선택할,2595,1947,1,1,0.12
‘자립,2595,1947,1,1,0.12
‘자립생활’이었다,2595,1947,1,1,0.12
한달,2595,1947,1,1,0.12
이용자,2595,1947,1,1,0.12
장애학,2595,1947,1,1,0.12
후에도,2595,1947,1,1,0.12
자립하고,2595,1947,1,1,0.12
자활할,2595,1947,1,1,0.12
화성센터에,2595,1947,1,1,0.12
당사자의,2595,1947,1,1,0.12
선택권이란,2595,1947,1,1,0.12
하지만,2595,1947,1,1,0.12
있다,2595,1947,1,1,0.12
보장을,2595,1947,1,1,0.12
차원에서,2595,1947,1,1,0.12
구성하기에,2595,1947,1,1,0.12
벗어난,2595,1947,1,1,0.12
『대학신문』은,2595,1947,1,1,0.12
지급되던,2595,1947,1,1,0.12
수당이,2595,1947,1,1,0.12
인상됐다,2595,1947,1,1,0.12
“자립,2595,1947,1,1,0.12
원가량의,2595,1947,1,1,0.12
자립정착금이,2595,1947,1,1,0.12
어렵기에,2595,1947,1,1,0.12
장기적인,2595,1947,1,1,0.12
지난달,2595,1947,1,1,0.12
시도에,2595,1947,1,1,0.12
자립지원전담기관을,2595,1947,1,1,0.12
신설하겠다고,2595,1947,1,1,0.12
밝혔다,2595,1947,1,1,0.12
상담과,2595,1947,1,1,0.12
필요하다”라며,2595,1947,1,1,0.12
자립지원전담기관에의,2595,1947,1,1,0.12
인력,2595,1947,1,1,0.12
‘자립지원대상,2595,1947,1,1,0.12
청소년자립지원법,2595,1947,1,1,0.12
에서도,2595,1947,1,1,0.12
가장,2595,1947,1,1,0.12
것이,2595,1947,1,1,0.12
보완”이라며,2595,1947,1,1,0.12
상담,2595,1947,1,1,0.12
